Location,ATP,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,B365W,B365L,B&WW,B&WL,EXW,EXL,PSW,PSL,WPts,LPts,UBW,UBL,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
Melbourne,6,Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Enqvist T.,Beck K.,96,63,7.0,5.0,4.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.9,1.85,,,1.7,1.8,,,1.8,1.909,,,1.95,1.8,1.8619999999999999,2.0,,,,,,,,,,,,
Melbourne,6,Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Patience O.,Davydenko N.,171,52,7.0,6.0,6.0,7.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,2.85,1.4,,,2.7,1.3,,,2.75,1.4,,,2.75,1.42,3.1,1.4080000000000001,,,,,,,,,,,,
Melbourne,6,Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Dent T.,Chela J.I.,28,40,3.0,6.0,6.0,4.0,4.0,6.0,7.0,6.0,7.0,5.0,3.0,2.0,Completed,1.45,2.65,,,1.4,2.3,,,1.4,2.75,,,1.42,2.75,1.526,2.7,,,,,,,,,,,,
Melbourne,6,Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Grosjean S.,Gambill J.M.,10,62,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.16,5.0,,,1.2,3.3,,,1.2,4.333,,,1.1,5.85,1.16,5.6,,,,,,,,,,,,
Melbourne,6,Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Hrbaty D.,Gaudio G.,44,34,6.0,1.0,7.0,5.0,6.0,0.0,,,,,3.0,0.0,Completed,1.53,2.45,,,1.4,2.3,,,1.5330000000000001,2.375,,,1.55,2.35,1.5919999999999999,2.53,,,,,,,,,,,,
Melbourne,6,Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Roddick A.,Ulihrach B.,1,205,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.05,8.0,,,1.03,5.5,,,1.05,9.0,,,1.05,7.75,1.048,16.0,,,,,,,,,,,,
Melbourne,6,Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Safin M.,Nieminen J.,86,37,7.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.48,2.55,,,1.4,2.3,,,1.5,2.5,,,1.5,2.45,1.5290000000000001,2.71,,,,,,,,,,,,
Melbourne,6,Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Srichaphan P.,Golmard J.,15,310,6.0,3.0,,,,,,,,,1.0,0.0,Retired,1.25,3.75,,,1.2,3.3,,,1.222,4.0,,,1.25,3.75,1.228,4.79,,,,,,,,,,,,
Melbourne,6,Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Ginepri R.,Guccione C.,33,395,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.36,3.0,,,1.3,2.7,,,1.364,3.0,,,1.3,3.35,1.304,3.79,,,,,,,,,,,,
Melbourne,6,Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Johansson J.,Martin A.,90,53,7.0,6.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.7,2.1,,,1.55,2.0,,,1.6669999999999998,2.1,,,1.6,2.2,1.685,2.3,,,,,,,,,,,,
Melbourne,6,Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Ascione T.,41,87,6.0,4.0,3.0,6.0,7.0,5.0,6.0,1.0,,,3.0,1.0,Completed,1.4,2.85,,,1.35,2.5,,,1.444,2.625,,,1.45,2.6,1.395,3.23,,,,,,,,,,,,
Melbourne,6,Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Reid T.,Sargsian S.,148,38,6.0,3.0,6.0,4.0,4.0,6.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,2.15,1.67,,,1.9,1.6,,,2.1,1.6669999999999998,,,2.1,1.7,2.2,1.735,,,,,,,,,,,,
Melbourne,6,Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrero J.C.,Volandri F.,3,46,6.0,4.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,1.06,8.0,,,1.03,5.5,,,1.05,8.5,,,1.06,7.79,1.067,12.5,,,,,,,,,,,,
Melbourne,6,Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Nalbandian D.,Mayer F.,8,219,6.0,1.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,1.05,8.5,,,1.05,5.0,,,1.05,8.5,,,1.07,7.19,1.063,13.0,,,,,,,,,,,,
Melbourne,6,Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Novak J.,Vacek J.,14,125,6.0,2.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.16,5.0,,,1.1,4.5,,,1.167,4.5,,,1.18,4.45,1.182,5.25,,,,,,,,,,,,
Melbourne,6,Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Pavel A.,Weiner G.,67,264,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.2,4.25,,,1.2,3.3,,,1.25,3.75,,,1.2,4.05,1.2109999999999999,4.95,,,,,,,,,,,,
Melbourne,6,Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Canas G.,Calleri A.,248,22,6.0,1.0,4.0,6.0,2.0,6.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,1.85,1.9,,,1.6,1.9,,,2.0,1.7269999999999999,,,1.85,1.85,1.943,1.909,,,,,,,,,,,,
Melbourne,6,Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Henman T.,Stepanek R.,12,45,6.0,2.0,4.0,6.0,6.0,3.0,6.0,0.0,,,3.0,1.0,Completed,1.16,5.0,,,1.1,4.5,,,1.125,5.5,,,1.17,4.67,1.182,5.25,,,,,,,,,,,,
Melbourne,6,Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Costa A.,Arthurs W.,27,114,6.0,7.0,7.0,5.0,4.0,6.0,6.0,4.0,8.0,6.0,3.0,2.0,Completed,1.4,2.85,,,1.45,2.2,,,1.5330000000000001,2.375,,,1.5,2.45,1.4169999999999998,3.15,,,,,,,,,,,,
Melbourne,6,Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Ancic M.,Corretja A.,73,100,6.0,4.0,1.0,6.0,6.0,3.0,6.0,7.0,7.0,5.0,3.0,2.0,Completed,2.1,1.7,,,2.0,1.55,,,2.1,1.6669999999999998,,,2.1,1.7,2.09,1.8,,,,,,,,,,,,
Melbourne,6,Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Hewitt L.,Kucera K.,11,43,1.0,6.0,6.0,1.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.1,6.25,,,1.1,4.5,,,1.1,6.5,,,1.13,5.5,1.121,7.25,,,,,,,,,,,,
Melbourne,6,Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Morrison J.,2,156,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.05,8.5,,,1.05,5.0,,,1.03,10.0,,,1.06,7.79,1.036,21.0,,,,,,,,,,,,
Melbourne,6,Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Arazi H.,Saulnier C.,51,76,3.0,6.0,6.0,1.0,6.0,2.0,,,,,2.0,1.0,Retired,2.0,1.78,,,1.75,1.75,,,2.0,1.7269999999999999,,,2.17,1.64,2.2,1.7409999999999999,,,,,,,,,,,,
Melbourne,6,Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Ferreira W.,Sanchez D.,25,50,2.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.18,4.65,,,1.2,3.3,,,1.222,4.0,,,1.17,4.67,1.178,5.46,,,,,,,,,,,,
Melbourne,6,Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Philippoussis M.,Santoro F.,9,65,4.0,6.0,6.0,3.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.18,4.65,,,1.15,3.8,,,1.2,4.333,,,1.13,5.5,1.171,5.65,,,,,,,,,,,,
Melbourne,6,Australian Open,23/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,Safin M.,Martin T.,86,66,7.0,5.0,1.0,6.0,4.0,6.0,6.0,0.0,7.0,5.0,3.0,2.0,Completed,1.28,3.65,,,1.3,2.7,,,1.3330000000000002,3.25,,,1.26,3.59,1.3230000000000002,3.6,,,,,,,,,,,,
Melbourne,6,Australian Open,23/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,Blake J.,Patience O.,39,171,6.0,1.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.18,4.8,,,1.15,3.8,,,1.167,4.5,,,1.15,5.5,1.183,5.35,,,,,,,,,,,,
Melbourne,6,Australian Open,23/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,Srichaphan P.,Kuerten G.,15,19,6.0,3.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.58,2.35,,,1.6,1.9,,,1.615,2.2,,,1.53,2.4,1.6019999999999999,2.5,,,,,,,,,,,,
Melbourne,6,Australian Open,23/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,Ginepri R.,Escude N.,33,59,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,2.75,1.45,,,2.3,1.4,,,2.625,1.444,,,2.85,1.4,2.93,1.459,,,,,,,,,,,,
Melbourne,6,Australian Open,23/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,Schalken S.,Melzer J.,17,78,7.0,6.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.25,3.9,,,1.15,3.8,,,1.222,4.0,,,1.28,3.46,1.3030000000000002,3.8,,,,,,,,,,,,
Melbourne,6,Australian Open,23/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,Agassi A.,Enqvist T.,4,96,6.0,0.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.13,5.75,,,1.05,5.0,,,1.125,5.5,,,1.15,5.5,1.143,6.51,,,,,,,,,,,,
Melbourne,6,Australian Open,23/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,Grosjean S.,Hrbaty D.,10,44,2.0,6.0,6.0,4.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,1.6,2.35,,,1.65,1.85,,,1.615,2.2,,,1.67,2.21,1.69,2.3,,,,,,,,,,,,
Melbourne,6,Australian Open,23/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,Roddick A.,Dent T.,1,28,6.0,2.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.16,5.25,,,1.15,3.8,,,1.167,4.5,,,1.18,4.45,1.194,5.2,,,,,,,,,,,,
Melbourne,6,Australian Open,24/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Reid T.,2,148,6.0,3.0,6.0,0.0,6.0,1.0,,,,,3.0,0.0,Completed,1.03,11.0,,,1.05,5.0,,,1.05,9.0,,,1.05,8.5,1.057,15.0,,,,,,,,,,,,
Melbourne,6,Australian Open,24/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,Pavel A.,Novak J.,67,14,4.0,6.0,3.0,6.0,7.0,5.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,2.25,1.65,,,2.1,1.5,,,2.25,1.571,,,2.17,1.64,2.35,1.662,,,,,,,,,,,,
Melbourne,6,Australian Open,24/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,Nalbandian D.,Ferreira W.,8,25,6.0,2.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,1.2,4.5,,,1.15,3.8,,,1.222,4.0,,,1.18,4.45,1.1909999999999998,5.48,,,,,,,,,,,,
Melbourne,6,Australian Open,24/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,Philippoussis M.,Ancic M.,9,73,6.0,4.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.18,4.85,,,1.2,3.3,,,1.222,4.0,,,1.18,4.56,1.163,5.9,,,,,,,,,,,,
Melbourne,6,Australian Open,24/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,Canas G.,Henman T.,248,12,6.0,7.0,5.0,7.0,7.0,6.0,7.0,5.0,9.0,7.0,3.0,2.0,Completed,3.0,1.38,,,2.7,1.3,,,3.0,1.364,,,2.83,1.39,3.2,1.4080000000000001,,,,,,,,,,,,
Melbourne,6,Australian Open,24/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrero J.C.,Johansson J.,3,90,6.0,1.0,7.0,6.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.25,3.9,,,1.2,3.3,,,1.2,4.333,,,1.28,3.46,1.286,4.0,,,,,,,,,,,,
Melbourne,6,Australian Open,24/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,Hewitt L.,Nadal R.,11,41,7.0,6.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.18,4.65,,,1.15,3.8,,,1.222,4.0,,,1.19,4.35,1.213,4.95,,,,,,,,,,,,
Melbourne,6,Australian Open,24/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,Arazi H.,Costa A.,51,27,2.0,6.0,7.0,6.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,2.5,1.5,,,2.1,1.5,,,2.375,1.5330000000000001,,,2.45,1.5,2.88,1.469,,,,,,,,,,,,
Melbourne,6,Australian Open,25/01/2004,Grand Slam,Outdoor,Hard,4th Round,5,Agassi A.,Srichaphan P.,4,15,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.22,4.25,,,1.15,3.8,,,1.2,4.333,,,1.2,4.25,1.274,4.2,,,,,,,,,,,,
Melbourne,6,Australian Open,25/01/2004,Grand Slam,Outdoor,Hard,4th Round,5,Grosjean S.,Ginepri R.,10,33,6.0,4.0,3.0,6.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.53,2.5,,,1.5,2.1,,,1.444,2.625,,,1.55,2.35,1.581,2.56,,,,,,,,,,,,
Melbourne,6,Australian Open,25/01/2004,Grand Slam,Outdoor,Hard,4th Round,5,Safin M.,Blake J.,86,39,7.0,6.0,6.0,3.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.72,2.1,,,1.75,1.75,,,1.615,2.2,,,1.7,2.1,1.725,2.24,,,,,,,,,,,,
Melbourne,6,Australian Open,25/01/2004,Grand Slam,Outdoor,Hard,4th Round,5,Roddick A.,Schalken S.,1,17,6.0,1.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,6.75,,,1.1,4.5,,,1.083,7.0,,,1.1,6.75,1.103,8.75,,,,,,,,,,,,
Melbourne,6,Australian Open,26/01/2004,Grand Slam,Outdoor,Hard,4th Round,5,Nalbandian D.,Canas G.,8,248,6.0,4.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.22,4.25,,,1.2,3.6,,,1.2,4.333,,,1.2,4.25,1.215,5.0,,,,,,,,,,,,
Melbourne,6,Australian Open,26/01/2004,Grand Slam,Outdoor,Hard,4th Round,5,Ferrero J.C.,Pavel A.,3,67,6.0,4.0,3.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.3,3.5,,,1.2,3.6,,,1.286,3.5,,,1.26,3.59,1.308,3.85,,,,,,,,,,,,
Melbourne,6,Australian Open,26/01/2004,Grand Slam,Outdoor,Hard,4th Round,5,Arazi H.,Philippoussis M.,51,9,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,4.85,1.18,,,3.6,1.2,,,4.333,1.2,,,4.67,1.17,5.15,1.206,,,,,,,,,,,,
Melbourne,6,Australian Open,26/01/2004,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Hewitt L.,2,11,4.0,6.0,6.0,3.0,6.0,0.0,6.0,4.0,,,3.0,1.0,Completed,1.65,2.25,,,1.5,2.2,,,1.5330000000000001,2.375,,,1.5,2.67,1.61,2.49,,,,,,,,,,,,
Melbourne,6,Australian Open,27/01/2004,Grand Slam,Outdoor,Hard,Quarterfinals,5,Agassi A.,Grosjean S.,4,10,6.0,2.0,,,,,,,,,1.0,0.0,Retired,1.18,4.85,,,1.15,4.0,,,1.167,4.5,,,1.21,4.69,1.2329999999999999,4.8,,,,,,,,,,,,
Melbourne,6,Australian Open,27/01/2004,Grand Slam,Outdoor,Hard,Quarterfinals,5,Safin M.,Roddick A.,86,1,2.0,6.0,6.0,3.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,3.85,1.25,,,3.2,1.25,,,3.5,1.286,,,3.75,1.25,4.13,1.2790000000000001,,,,,,,,,,,,
Melbourne,6,Australian Open,28/01/2004,Grand Slam,Outdoor,Hard,Quarterfinals,5,Ferrero J.C.,Arazi H.,3,51,6.0,1.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.35,3.2,,,1.25,3.2,,,1.286,3.5,,,1.3,3.34,1.3519999999999999,3.49,,,,,,,,,,,,
Melbourne,6,Australian Open,28/01/2004,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Nalbandian D.,2,8,7.0,5.0,6.0,4.0,5.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.55,2.45,,,1.4,2.5,,,1.5330000000000001,2.375,,,1.6,2.4,1.6130000000000002,2.45,,,,,,,,,,,,
Melbourne,6,Australian Open,29/01/2004,Grand Slam,Outdoor,Hard,Semifinals,5,Safin M.,Agassi A.,86,4,7.0,6.0,7.0,6.0,5.0,7.0,1.0,6.0,6.0,3.0,3.0,2.0,Completed,3.4,1.3,,,2.9,1.3,,,3.25,1.364,,,3.35,1.3,3.35,1.392,,,,,,,,,,,,
Melbourne,6,Australian Open,30/01/2004,Grand Slam,Outdoor,Hard,Semifinals,5,Federer R.,Ferrero J.C.,2,3,6.0,4.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.25,3.75,,,1.25,3.2,,,1.286,3.75,,,1.27,3.81,1.2990000000000002,4.05,,,,,,,,,,,,
Melbourne,6,Australian Open,31/01/2004,Grand Slam,Outdoor,Hard,The Final,5,Federer R.,Safin M.,2,86,7.0,6.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.4,2.85,,,1.35,2.7,,,1.4,3.0,,,1.47,2.86,1.444,3.0,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Johansson T.,Luczak P.,31,152,7.0,6.0,4.0,6.0,6.0,3.0,4.0,6.0,6.0,0.0,3.0,2.0,Completed,1.1,6.5,,,1.1,4.5,,,1.1,6.5,,,1.07,7.19,1.121,7.25,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Luzzi F.,155,214,6.0,1.0,3.0,6.0,6.0,1.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,1.3,3.4,,,1.4,2.3,,,1.36,3.0,,,1.25,3.75,1.369,3.31,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Zib T.,Wang Y.T.,101,185,7.0,6.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.3,3.4,,,1.35,2.5,,,1.36,2.87,,,1.32,3.22,1.392,3.2,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Phau B.,Costa A.,123,46,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,3.0,1.37,,,2.7,1.3,,,3.39,1.3,,,2.92,1.37,3.14,1.402,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Calleri A.,Mirnyi M.,66,44,6.0,4.0,5.0,7.0,6.0,4.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,2.35,1.57,,,2.3,1.4,,,2.37,1.53,,,2.35,1.55,2.53,1.578,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Hrbaty D.,Soderling R.,27,35,6.0,4.0,6.0,2.0,1.0,0.0,,,,,2.0,0.0,Retired,1.5,2.55,,,1.55,2.0,,,1.57,2.25,,,1.56,2.34,1.585,2.51,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Ancic M.,Hernandez O.,29,82,6.0,3.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,1.15,3.8,,,1.06,8.0,,,1.1,6.75,1.111,7.8,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Ljubicic I.,Horna L.,22,39,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,3.85,,,1.2,3.3,,,1.28,3.5,,,1.2,4.25,1.286,3.95,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Gaudio G.,Gimelstob J.,10,144,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.55,2.4,,,1.45,2.2,,,1.5,2.5,,,1.56,2.34,1.571,2.55,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Wessels P.,Lu Y.H.,91,84,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.93,1.83,,,1.7,1.8,,,1.83,1.83,,,1.95,1.8,1.943,1.8769999999999998,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Tipsarevic J.,Bracciali D.,120,149,7.0,6.0,7.0,6.0,3.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.5,2.55,,,1.6,1.9,,,1.5,2.5,,,1.5,2.55,1.546,2.63,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Suzuki T.,Gambill J.M.,203,90,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.93,1.83,,,2.1,1.5,,,2.0,1.72,,,1.87,1.87,2.02,1.82,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Santoro F.,1,49,6.0,1.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.03,11.0,,,1.02,6.0,,,1.01,15.0,,,1.02,11.5,1.0290000000000001,23.0,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Robredo T.,Draper S.,13,,5.0,7.0,6.0,2.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.08,7.25,,,1.05,5.0,,,1.08,7.0,,,1.05,7.75,1.1079999999999999,8.0,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Srichaphan P.,Starace P.,28,69,1.0,6.0,6.0,2.0,7.0,5.0,6.0,4.0,,,3.0,1.0,Completed,1.25,3.75,,,1.15,3.8,,,1.19,4.0,,,1.28,3.46,1.245,4.43,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Fish M.,Monaco J.,37,81,2.0,6.0,6.0,0.0,6.0,4.0,4.0,6.0,9.0,7.0,3.0,2.0,Completed,1.16,5.0,,,1.15,3.8,,,1.14,5.0,,,1.24,3.81,1.215,4.8,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Ulihrach B.,Karlovic I.,95,60,6.0,3.0,6.0,7.0,7.0,5.0,6.0,2.0,,,3.0,1.0,Completed,,,,,2.2,1.45,,,2.62,1.44,,,2.92,1.37,2.69,1.5290000000000001,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Agassi A.,Kindlmann D.,8,173,6.0,4.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.04,9.0,,,1.05,5.0,,,1.02,11.0,,,1.04,9.25,15.0,1.05,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Johansson J.,Schalken S.,11,61,7.0,6.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.12,6.0,,,1.15,3.8,,,1.14,5.0,,,1.15,5.2,1.15,6.0,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Sargsian S.,Sanchez D.,79,74,7.0,6.0,4.0,6.0,1.0,6.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,,,,,1.4,2.3,,,1.3,3.39,,,1.4,2.85,1.3880000000000001,3.23,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Schuettler R.,Patience O.,40,117,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.67,2.15,,,1.5,2.1,,,1.61,2.2,,,1.7,2.08,1.7409999999999999,2.15,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Dent T.,Serra F.,30,204,7.0,5.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.1,6.5,,,1.15,3.8,,,1.1,6.5,,,1.15,5.2,1.131,6.85,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Tabara M.,Enqvist T.,83,67,3.0,6.0,6.0,2.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,2.7,1.45,,,2.2,1.45,,,2.75,1.39,,,2.6,1.45,2.7,1.526,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Ginepri R.,219,57,1.0,6.0,6.0,3.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,2.15,1.67,,,2.2,1.45,,,2.25,1.57,,,2.12,1.67,2.25,1.69,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Kim K.,Lee H.T.,86,58,3.0,6.0,6.0,4.0,6.0,3.0,3.0,6.0,6.0,1.0,3.0,2.0,Completed,2.7,1.45,,,2.5,1.35,,,2.75,1.39,,,2.85,1.4,3.1,1.4080000000000001,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2005,Grand Slam,Outdoor,Hard,1st Round,5,Garcia-Lopez G.,Moya C.,106,5,7.0,5.0,6.0,3.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,6.0,1.12,,,3.8,1.15,,,6.5,1.1,,,6.75,1.1,6.7,1.133,,,,,,,,,,,,
